accession	label	cell_type	tissue	_source_name	_study	__sample	__bsrate	__meth	__depth	__mapping	__uniq	__sites	__hmr_size	__hmr_count	__pmd_size	__pmd_count
ERX10237439	Ovary	oocyte	ovary	NA	ERP144122	ERS14455814	0.977	0.456	3.345	0.842	0.062	0.778	1446.67	24564	18764.02	300
ERX10237440	Ovary	oocyte	ovary	NA	ERP144122	ERS14455815	0.977	0.623	5.783	0.773	0.133	0.906	1134.94	32491	12501.86	451
ERX10237461	Whole Organism	NA	whole organism	NA	ERP144122	ERS14455836	0.974	0.830	11.986	0.495	0.722	0.949	1145.84	42804	7944.3	1712
ERX10237462	Whole Organism	NA	whole organism	NA	ERP144122	ERS14455837	0.975	0.822	13.107	0.495	0.745	0.948	1165.24	43891	7905.76	1919
ERX10237463	Whole Organism	NA	whole organism	NA	ERP144122	ERS14455838	0.981	0.705	8.842	0.569	0.274	0.938	1092.02	37259	7080.11	2048
ERX10237464	Whole Organism	NA	whole organism	NA	ERP144122	ERS14455839	0.981	0.730	12.097	0.594	0.340	0.954	1064.98	40454	6991.79	2147
ERX10237465	Whole Organism	NA	whole organism	NA	ERP144122	ERS14455840	0.981	0.801	22.563	0.512	0.724	0.968	1067.41	46711	8229.84	1959
ERX10237466	Whole Organism	NA	whole organism	NA	ERP144122	ERS14455841	0.980	0.800	17.095	0.500	0.781	0.957	1055.98	46924	7936.17	1990
ERX10237467	Whole Organism	NA	whole organism	NA	ERP144122	ERS14455842	0.980	0.818	23.130	0.507	0.795	0.964	1044.2	48296	8193.34	2035
ERX10237468	Whole Organism	NA	whole organism	NA	ERP144122	ERS14455843	0.980	0.822	18.787	0.512	0.814	0.965	1060.24	45143	7978.36	1951
ERX10237469	Whole Organism	NA	whole organism	NA	ERP144122	ERS14455844	0.980	0.800	19.435	0.743	0.706	0.963	1045.74	46818	7863.38	2093
ERX10237470	Whole Organism	NA	whole organism	NA	ERP144122	ERS14455845	0.981	0.794	16.035	0.755	0.773	0.960	1066.37	45656	7819.91	2011
ERX14058703	Testis	NA	testis	NA	ERP169517	ERS23745088	0.965	0.795	18.168	0.425	0.240	0.960	1068.28	39328	7111.76	2222
ERX14058704	Testis	NA	testis	NA	ERP169517	ERS23745089	0.969	0.815	39.182	0.574	0.565	0.969	1009.21	43804	7536.34	2146
ERX14058705	Testis	NA	testis	NA	ERP169517	ERS23745090	0.967	0.806	33.818	0.654	0.276	0.956	1007.98	42142	7140.97	2112
ERX14058706	Testis	NA	testis	NA	ERP169517	ERS23745091	0.970	0.798	35.501	0.565	0.392	0.974	1020.94	44003	7531.21	2294
ERX4814431	Brain	NA	brain	NA	ERP125923	ERS5474668	0.990	0.779	18.294	0.811	0.792	0.976	837.24	85358	8654.63	1434
ERX4814432	Brain	NA	brain	NA	ERP125923	ERS5474669	0.989	0.777	12.207	0.785	0.618	0.968	887.2	68733	8334.83	1420
ERX4814433	Brain	NA	brain	NA	ERP125923	ERS5474670	0.989	0.786	13.877	0.805	0.755	0.973	848.68	72634	8098.19	1466
ERX4814434	Brain	NA	brain	NA	ERP125923	ERS5474671	0.990	0.781	15.657	0.803	0.766	0.973	836.17	75993	8787.76	1253
SRX1002590	Whole Embryo	NA	whole embryo	embryo	SRP057505	SRS916544	0.994	0.846	13.467	0.792	0.901	0.907	1002.38	39647	6793.16	2362
SRX1002591	Whole Embryo	NA	whole embryo	embryo	SRP057505	SRS916543	0.994	0.832	32.489	0.792	0.758	0.932	1025.7	42429	7144.39	2239
SRX1002592	Whole Embryo	NA	whole embryo	embryo	SRP057505	SRS916542	0.993	0.822	10.504	0.786	0.920	0.903	1038.84	35835	7265.25	1609
SRX1002593	sox10+	NA	sox10+ cells	embryo	SRP057505	SRS916541	0.966	0.858	29.573	0.727	0.722	0.921	980.42	42458	7785.86	1818
SRX1002594	Whole Embryo	NA	whole embryo	embryo	SRP057505	SRS916540	0.993	0.844	30.299	0.738	0.841	0.927	1030.28	40819	7817.25	1884
SRX1002595	Whole Embryo	NA	whole embryo	embryo	SRP057505	SRS916539	0.993	0.837	38.379	0.797	0.814	0.934	1085.58	42449	7298.39	2429
SRX1002596	Whole Embryo	NA	whole embryo	embryo	SRP057505	SRS916538	0.993	0.841	29.500	0.754	0.833	0.925	1029.9	41191	7684.69	1948
SRX1002597	Whole Embryo	NA	whole embryo	embryo	SRP057505	SRS916537	0.997	0.018	25.413	0.728	0.850	0.919	0.0	0	2467976.36	50
SRX1002603	Brain	NA	brain	tissue	SRP057505	SRS916531	0.992	0.775	20.759	0.766	0.913	0.908	947.52	72574	9127.65	1205
SRX11041427	Embryo	NA	embryo	embryo	SRP322195	SRS9110354	0.965	0.734	3.372	0.617	0.619	0.844	1249.9	33233	11328.29	694
SRX11041429	Embryo	NA	embryo	embryo	SRP322195	SRS9110357	0.968	0.820	2.536	0.652	0.855	0.794	1220.04	31020	12677.75	584
SRX11041430	Embryo	NA	embryo	embryo	SRP322195	SRS9110358	0.956	0.225	2.389	0.537	0.592	0.810	0.0	0	0.0	0
SRX11041431	Embryo	NA	embryo	embryo	SRP322195	SRS9110359	0.968	0.812	3.983	0.652	0.715	0.881	1230.52	32806	10760.1	882
SRX11041432	Embryo	NA	embryo	embryo	SRP322195	SRS9110360	0.968	0.107	4.351	0.644	0.633	0.889	0.0	0	21300239.0	1
SRX11041439	Larva Head	NA	larva head	larva	SRP322195	SRS9110367	0.976	0.742	3.582	0.665	0.698	0.880	1327.32	33022	11293.73	644
SRX11041440	Larva Head	NA	larva head	larva	SRP322195	SRS9110368	0.976	0.332	2.701	0.656	0.669	0.837	0.0	0	4438000.0	1
SRX11041441	Larva Tail	NA	larva tail	larva	SRP322195	SRS9110369	0.967	0.760	3.905	0.665	0.737	0.888	1357.21	30319	9872.09	942
SRX11041442	Larva Tail	NA	larva tail	larva	SRP322195	SRS9110370	0.973	0.475	3.034	0.659	0.721	0.859	5221.47	11290	19625.2	221
SRX11199248	Whole-Body	NA	whole-body	2 dpf larvae	SRP325102	SRS9254363	0.973	0.801	20.093	0.677	0.184	0.909	1106.82	38644	6119.0	2056
SRX11199249	Whole-Body	NA	whole-body	2 dpf larvae	SRP325102	SRS9254364	0.973	0.813	21.198	0.746	0.131	0.923	1085.67	42742	7922.23	1339
SRX11374872	Embryos	NA	NA	Embryos 24 hours post-fertilisation	SRP327386	SRS9420850	0.987	0.824	21.637	0.732	0.814	0.961	972.94	40940	7362.99	1893
SRX11625548	Neural Crest Cells	Neural crest cells	NA	Neural crest cells	SRP330794	SRS9659639	0.981	0.836	19.813	0.661	0.594	0.928	1135.3	37435	6681.72	1897
SRX11625549	Neural Crest Cells	Neural crest cells	NA	Neural crest cells	SRP330794	SRS9659640	0.980	0.838	19.930	0.659	0.584	0.928	1097.39	37799	7168.44	1611
SRX11625550	Melanophore	Melanophore cells	NA	Melanophore cells	SRP330794	SRS9659641	0.981	0.810	23.359	0.661	0.612	0.931	1014.57	52622	8065.83	1559
SRX11625551	Melanophore	Melanophore cells	NA	Melanophore cells	SRP330794	SRS9659642	0.982	0.805	22.292	0.662	0.593	0.929	1083.78	44215	8080.67	1309
SRX11625552	Iridophore	Iridophore cells	NA	Iridophore cells	SRP330794	SRS9659643	0.983	0.802	16.998	0.647	0.546	0.922	1020.56	46143	7910.66	1480
SRX11625553	Iridophore	Iridophore cells	NA	Iridophore cells	SRP330794	SRS9659644	0.982	0.805	15.783	0.624	0.460	0.920	1032.48	43485	7956.01	1358
SRX11625568	Neural Crest Cells	Neural crest cells	NA	Neural crest cells	SRP330794	SRS9659659	0.978	0.855	16.647	0.671	0.548	0.904	1107.03	34611	6549.96	1876
SRX11625569	Neural Crest Cells	Neural crest cells	NA	Neural crest cells	SRP330794	SRS9659660	0.981	0.851	18.470	0.656	0.475	0.903	1094.48	34805	6423.26	1935
SRX11661955	5dpf zebrafish embryos	NA	5dpf zebrafish embryos	5dpf zebrafish embryos	SRP331352	SRS9694781	0.979	0.746	5.017	0.669	0.863	0.845	1332.36	32734	12104.13	507
SRX11661956	5dpf zebrafish embryos	NA	5dpf zebrafish embryos	5dpf zebrafish embryos	SRP331352	SRS9694782	0.977	0.750	5.724	0.670	0.847	0.851	1375.72	30496	11561.34	579
SRX11661957	5dpf zebrafish embryos	NA	5dpf zebrafish embryos	5dpf zebrafish embryos	SRP331352	SRS9694783	0.977	0.749	6.164	0.674	0.845	0.854	1334.94	31628	11574.5	579
SRX11661958	5dpf zebrafish embryos	NA	5dpf zebrafish embryos	5dpf zebrafish embryos	SRP331352	SRS9694784	0.979	0.633	5.221	0.660	0.870	0.846	1863.4	26082	11413.27	526
SRX11661959	5dpf zebrafish embryos	NA	5dpf zebrafish embryos	5dpf zebrafish embryos	SRP331352	SRS9694785	0.982	0.633	6.380	0.664	0.847	0.865	1651.82	28529	11881.33	498
SRX11661960	5dpf zebrafish embryos	NA	5dpf zebrafish embryos	5dpf zebrafish embryos	SRP331352	SRS9694786	0.974	0.624	4.616	0.668	0.868	0.827	2061.98	25114	14384.86	336
SRX11661961	5dpf zebrafish embryos	NA	5dpf zebrafish embryos	5dpf zebrafish embryos	SRP331352	SRS9694787	0.980	0.621	5.034	0.669	0.866	0.846	1994.65	25571	12629.43	430
SRX11661962	5dpf zebrafish embryos	NA	5dpf zebrafish embryos	5dpf zebrafish embryos	SRP331352	SRS9694788	0.965	0.805	5.102	0.676	0.857	0.836	1273.09	31537	11390.03	647
SRX11661963	5dpf zebrafish embryos	NA	5dpf zebrafish embryos	5dpf zebrafish embryos	SRP331352	SRS9694789	0.974	0.801	5.205	0.668	0.848	0.843	1251.8	32352	11456.44	611
SRX11661964	5dpf zebrafish embryos	NA	5dpf zebrafish embryos	5dpf zebrafish embryos	SRP331352	SRS9694790	0.976	0.800	5.339	0.669	0.863	0.838	1247.7	31785	11464.09	601
SRX11661965	5dpf zebrafish embryos	NA	5dpf zebrafish embryos	5dpf zebrafish embryos	SRP331352	SRS9694791	0.979	0.799	5.164	0.665	0.882	0.847	1278.99	31022	11650.45	564
SRX11661966	5dpf zebrafish embryos	NA	5dpf zebrafish embryos	5dpf zebrafish embryos	SRP331352	SRS9694792	0.970	0.787	4.287	0.669	0.891	0.823	1283.88	31703	13100.5	453
SRX11661967	5dpf zebrafish embryos	NA	5dpf zebrafish embryos	5dpf zebrafish embryos	SRP331352	SRS9694793	0.978	0.784	5.829	0.665	0.853	0.857	1277.98	32019	11233.49	617
SRX11661968	5dpf zebrafish embryos	NA	5dpf zebrafish embryos	5dpf zebrafish embryos	SRP331352	SRS9694794	0.979	0.781	4.990	0.671	0.875	0.843	1288.33	31505	11335.44	621
SRX11661969	5dpf zebrafish embryos	NA	5dpf zebrafish embryos	5dpf zebrafish embryos	SRP331352	SRS9694795	0.977	0.783	4.898	0.669	0.884	0.844	1316.8	30671	10719.55	680
SRX11661970	5dpf zebrafish embryos	NA	5dpf zebrafish embryos	5dpf zebrafish embryos	SRP331352	SRS9694796	0.968	0.798	4.616	0.654	0.138	0.814	1224.07	32065	12535.43	517
SRX11661971	5dpf zebrafish embryos	NA	5dpf zebrafish embryos	5dpf zebrafish embryos	SRP331352	SRS9694797	0.979	0.802	12.762	0.665	0.413	0.909	1125.49	37744	8075.56	1185
SRX11661972	5dpf zebrafish embryos	NA	5dpf zebrafish embryos	5dpf zebrafish embryos	SRP331352	SRS9694798	0.978	0.800	16.176	0.618	0.581	0.923	1133.12	40324	7708.78	1347
SRX11661973	5dpf zebrafish embryos	NA	5dpf zebrafish embryos	5dpf zebrafish embryos	SRP331352	SRS9694799	0.979	0.800	12.504	0.658	0.557	0.910	1126.19	37710	7662.85	1371
SRX11661974	5dpf zebrafish embryos	NA	5dpf zebrafish embryos	5dpf zebrafish embryos	SRP331352	SRS9694800	0.980	0.783	10.106	0.665	0.425	0.895	1176.96	34679	7616.31	1279
SRX11661975	5dpf zebrafish embryos	NA	5dpf zebrafish embryos	5dpf zebrafish embryos	SRP331352	SRS9694801	0.980	0.784	11.585	0.659	0.393	0.903	1154.21	35322	7776.7	1231
SRX11661976	5dpf zebrafish embryos	NA	5dpf zebrafish embryos	5dpf zebrafish embryos	SRP331352	SRS9694802	0.977	0.786	9.449	0.640	0.305	0.893	1180.12	34013	7388.85	1374
SRX11661977	5dpf zebrafish embryos	NA	5dpf zebrafish embryos	5dpf zebrafish embryos	SRP331352	SRS9694803	0.977	0.783	5.916	0.652	0.360	0.849	1242.54	31597	10643.54	726
SRX11661978	5dpf zebrafish embryos	NA	5dpf zebrafish embryos	5dpf zebrafish embryos	SRP331352	SRS9694804	0.975	0.723	4.923	0.743	0.946	0.916	1262.48	33492	11268.26	663
SRX11661979	5dpf zebrafish embryos	NA	5dpf zebrafish embryos	5dpf zebrafish embryos	SRP331352	SRS9694805	0.970	0.738	4.772	0.718	0.943	0.909	1278.3	32519	11582.39	625
SRX11661980	5dpf zebrafish embryos	NA	5dpf zebrafish embryos	5dpf zebrafish embryos	SRP331352	SRS9694806	0.976	0.728	5.735	0.735	0.940	0.917	1198.44	34882	7524.64	1299
SRX11661981	5dpf zebrafish embryos	NA	5dpf zebrafish embryos	5dpf zebrafish embryos	SRP331352	SRS9694807	0.975	0.728	4.007	0.724	0.954	0.900	1302.19	32552	11075.77	658
SRX11661982	5dpf zebrafish embryos	NA	5dpf zebrafish embryos	5dpf zebrafish embryos	SRP331352	SRS9694808	0.972	0.697	5.371	0.755	0.948	0.919	1283.33	32877	7229.22	1416
SRX11661983	5dpf zebrafish embryos	NA	5dpf zebrafish embryos	5dpf zebrafish embryos	SRP331352	SRS9694809	0.975	0.692	4.769	0.758	0.948	0.913	1321.13	32120	11352.6	634
SRX11661984	5dpf zebrafish embryos	NA	5dpf zebrafish embryos	5dpf zebrafish embryos	SRP331352	SRS9694810	0.975	0.703	4.459	0.754	0.954	0.906	1380.48	30135	11226.3	630
SRX11661985	5dpf zebrafish embryos	NA	5dpf zebrafish embryos	5dpf zebrafish embryos	SRP331352	SRS9694811	0.973	0.722	6.044	0.766	0.948	0.924	1216.44	34503	7454.68	1401
SRX11661986	5dpf zebrafish embryos	NA	5dpf zebrafish embryos	5dpf zebrafish embryos	SRP331352	SRS9694812	0.972	0.789	6.308	0.757	0.937	0.929	1149.82	34976	7192.24	1493
SRX11661987	5dpf zebrafish embryos	NA	5dpf zebrafish embryos	5dpf zebrafish embryos	SRP331352	SRS9694813	0.973	0.784	5.221	0.746	0.950	0.920	1171.79	33998	7752.82	1246
SRX11661988	5dpf zebrafish embryos	NA	5dpf zebrafish embryos	5dpf zebrafish embryos	SRP331352	SRS9694814	0.975	0.782	6.193	0.748	0.940	0.930	1144.56	34929	6651.08	1750
SRX11661989	5dpf zebrafish embryos	NA	5dpf zebrafish embryos	5dpf zebrafish embryos	SRP331352	SRS9694815	0.970	0.787	6.042	0.749	0.940	0.926	1158.8	35341	7037.48	1624
SRX11954166	embryos at 96hpf (hours post fertilization)	embryos at 96hpf (hours post fertilization)	NA	embryo, 0.078uM Cu	SRP334491	SRS9963989	0.991	0.784	6.083	0.693	0.535	0.909	1050.69	36940	7019.69	1556
SRX11954167	embryos at 96hpf (hours post fertilization)	embryos at 96hpf (hours post fertilization)	NA	embryo, 0.156uM Cu	SRP334491	SRS9963988	0.991	0.781	5.041	0.681	0.538	0.884	1110.44	35218	7405.67	1327
SRX11954168	embryos at 96hpf (hours post fertilization)	embryos at 96hpf (hours post fertilization)	NA	embryo, control	SRP334491	SRS9963991	0.991	0.788	5.976	0.701	0.542	0.903	1068.88	36064	7756.02	1232
SRX11954169	sperms of 10-12 adult zebrafish for each group	sperms of 10-12 adult zebrafish for each group	NA	sperm, 0.078uM Cu	SRP334491	SRS9963992	0.991	0.838	5.528	0.677	0.564	0.886	1118.29	34289	6986.43	2001
SRX11954170	sperms of 10-12 adult zebrafish for each group	sperms of 10-12 adult zebrafish for each group	NA	sperm, 0.156uM Cu	SRP334491	SRS9963990	0.992	0.834	5.234	0.661	0.535	0.898	1122.92	34355	7246.37	1929
SRX11954171	sperms of 10-12 adult zebrafish for each group	sperms of 10-12 adult zebrafish for each group	NA	sperm, control	SRP334491	SRS9963993	0.992	0.843	5.780	0.685	0.539	0.893	1122.03	34007	7548.73	1745
SRX13164713	Endothelial	NA	NA	endothelial cells	SRP346708	SRS11095916	0.988	0.614	3.170	0.450	0.680	0.841	2139.35	26793	13660.41	432
SRX13164714	Endothelial	NA	NA	endothelial cells	SRP346708	SRS11095917	0.989	0.622	3.001	0.494	0.669	0.841	2082.81	27535	14144.28	388
SRX13164715	Endothelial	NA	NA	endothelial cells	SRP346708	SRS11095918	0.986	0.606	2.629	0.468	0.531	0.788	2362.79	24198	16006.75	282
SRX13164716	Endothelial	NA	NA	endothelial cells	SRP346708	SRS11095919	0.987	0.772	2.703	0.478	0.706	0.807	1385.46	30720	16762.35	292
SRX13164717	Endothelial	NA	NA	endothelial cells	SRP346708	SRS11095921	0.988	0.776	2.885	0.482	0.661	0.825	1375.21	31151	13765.43	480
SRX13164718	Endothelial	NA	NA	endothelial cells	SRP346708	SRS11095920	0.984	0.755	2.155	0.415	0.595	0.744	1410.31	29935	17339.94	273
SRX13164719	Hemogenic Endothelium	NA	NA	hemogenic endothelium cells	SRP346708	SRS11095922	0.987	0.646	2.805	0.477	0.682	0.815	1983.38	27187	15826.08	295
SRX13164720	Hemogenic Endothelium	NA	NA	hemogenic endothelium cells	SRP346708	SRS11095923	0.989	0.596	2.787	0.484	0.716	0.821	2339.03	25400	15725.9	316
SRX13164721	Hemogenic Endothelium	NA	NA	hemogenic endothelium cells	SRP346708	SRS11095924	0.986	0.618	2.474	0.484	0.591	0.781	2251.53	25490	15868.58	292
SRX13164722	Hemogenic Endothelium	NA	NA	hemogenic endothelium cells	SRP346708	SRS11095925	0.987	0.772	2.844	0.466	0.697	0.821	1401.5	29890	13604.07	478
SRX13164723	Hemogenic Endothelium	NA	NA	hemogenic endothelium cells	SRP346708	SRS11095926	0.986	0.771	2.848	0.477	0.683	0.817	1424.82	29147	14148.95	430
SRX13164724	Hemogenic Endothelium	NA	NA	hemogenic endothelium cells	SRP346708	SRS11095927	0.985	0.767	2.229	0.455	0.634	0.754	1445.82	28097	15107.36	369
SRX13164725	Hematopoietic Stem Cell	NA	NA	hematopoietic stem cells	SRP346708	SRS11095928	0.988	0.556	2.597	0.454	0.719	0.803	2622.03	24586	17077.56	262
SRX13164726	Hematopoietic Stem Cell	NA	NA	hematopoietic stem cells	SRP346708	SRS11095929	0.988	0.540	2.559	0.475	0.695	0.794	2831.26	23541	18375.36	229
SRX13164727	Hematopoietic Stem Cell	NA	NA	hematopoietic stem cells	SRP346708	SRS11095930	0.987	0.513	2.648	0.463	0.603	0.794	3200.17	20386	22516.46	140
SRX13164728	Hematopoietic Stem Cell	NA	NA	hematopoietic stem cells	SRP346708	SRS11095931	0.987	0.745	2.739	0.466	0.710	0.813	1443.79	29803	13441.3	467
SRX13164729	Hematopoietic Stem Cell	NA	NA	hematopoietic stem cells	SRP346708	SRS11095932	0.986	0.758	2.900	0.514	0.708	0.818	1460.35	28428	14222.66	385
SRX13164730	Hematopoietic Stem Cell	NA	NA	hematopoietic stem cells	SRP346708	SRS11095933	0.986	0.750	2.725	0.468	0.562	0.803	1475.66	27933	13887.91	418
SRX1423745	Whole Embryo	NA	NA	Whole embryo	SRP065928	SRS1156157	0.989	0.855	35.903	0.574	0.617	0.952	1014.84	43081	8111.42	1664
SRX1423746	Whole Embryo	NA	NA	Whole embryo	SRP065928	SRS1156155	0.990	0.851	31.321	0.694	0.361	0.960	1027.81	42857	7356.69	1847
SRX1423747	Whole Embryo	NA	NA	Whole embryo	SRP065928	SRS1156154	0.992	0.867	10.174	0.696	0.844	0.906	1067.21	34352	6935.92	1998
SRX1423748	Whole Embryo	NA	NA	Whole embryo	SRP065928	SRS1156156	0.991	0.853	16.694	0.536	0.771	0.918	1031.04	36067	7571.45	1473
SRX17476225	Sperm	NA	sperm	sperm	SRP396110	SRS15029507	0.986	0.856	13.875	0.744	0.622	0.948	1115.84	46171	7673.81	2140
SRX17476226	Sperm	NA	sperm	sperm	SRP396110	SRS15029508	0.984	0.855	14.456	0.746	0.623	0.950	1112.09	47179	8057.91	2203
SRX17476227	Sperm	NA	sperm	sperm	SRP396110	SRS15029509	0.983	0.850	13.364	0.736	0.628	0.949	1145.09	44781	7750.14	2060
SRX17476228	Sperm	NA	sperm	sperm	SRP396110	SRS15029510	0.983	0.852	14.019	0.739	0.612	0.949	1148.44	44816	7999.66	2072
SRX17476229	Sperm	NA	sperm	sperm	SRP396110	SRS15029511	0.983	0.857	13.114	0.750	0.609	0.948	1133.64	45615	8200.84	2037
SRX17476230	Sperm	NA	sperm	sperm	SRP396110	SRS15029512	0.983	0.852	13.365	0.737	0.611	0.951	1123.11	46309	8079.67	2037
SRX17476231	Sperm	NA	sperm	sperm	SRP396110	SRS15029513	0.984	0.855	12.924	0.750	0.588	0.955	1116.02	44503	7274.54	2538
SRX17476232	Sperm	NA	sperm	sperm	SRP396110	SRS15029514	0.987	0.861	14.279	0.754	0.636	0.949	1121.76	45323	7873.0	2177
SRX17476233	Sperm	NA	sperm	sperm	SRP396110	SRS15029515	0.984	0.857	13.262	0.744	0.537	0.951	1121.14	46099	7917.5	2158
SRX17476234	Sperm	NA	sperm	sperm	SRP396110	SRS15029516	0.984	0.856	12.910	0.746	0.594	0.950	1129.11	45865	8318.87	1968
SRX17476235	Sperm	NA	sperm	sperm	SRP396110	SRS15029517	0.983	0.857	13.760	0.743	0.607	0.952	1118.17	46138	8061.72	2105
SRX17476236	Sperm	NA	sperm	sperm	SRP396110	SRS15029518	0.984	0.856	17.951	0.748	0.606	0.956	1073.41	48164	8642.0	1964
SRX17476237	Whole Larvae	NA	whole larvae	whole larvae	SRP396110	SRS15029519	0.982	0.784	12.827	0.722	0.629	0.956	1019.49	43236	8191.08	1338
